row_id,s3_key_s,meanfreq,sd,median,q25,q75,iqr,skew,kurt,sp_ent,sfm,mode,centroid,meanfun,minfun,maxfun,meandom,mindom,maxdom,dfrange,modindx,label
8910,audio/Datasets/Emotions/Neutral/1041_IEO_NEU_XX.wav,1248.7059939799567,1878.2732839798944,2926.6183035714284,0.05596923828125,-404.97427,113.91138,45.326534,22.284664,10.473102,5.7461405,0.1634279,1248.7059939799567,0.0,0.0,0.0,-3.1765459,-1.6194592,1.6417971,3.80253,1.1939722,Neutral
8911,audio/Datasets/Emotions/Neutral/1041_IOM_NEU_XX.wav,1090.270831922373,1733.8474675359814,2360.491071428572,0.0488901289682539,-395.80203,121.35991,43.02576,23.774487,11.219954,1.3887907,-2.0288355,1090.270831922373,138.61902563471236,125.9921049894873,148.96774631227024,-2.2593265,-3.2717,-0.21498062,2.767633,0.33144563,Neutral
8912,audio/Datasets/Emotions/Neutral/1041_ITH_NEU_XX.wav,1210.5532392052078,1797.2541254798937,2714.657738095238,0.0604887462797619,-382.9274,115.16404,42.75801,25.666536,8.070622,-0.43651527,-5.803088,1210.5532392052078,155.18229155651946,126.7219698287062,175.11872228117704,-5.8295293,0.025625303,2.3993576,3.3710225,-0.05749076,Neutral
8913,audio/Datasets/Emotions/Neutral/1041_ITS_NEU_XX.wav,1330.5119986131883,1895.691758487856,2943.704044117647,0.0731703814338235,-392.6772,108.609726,53.897278,27.644976,11.561307,0.14264464,-9.283186,1330.5119986131883,0.0,0.0,0.0,-3.4841683,-1.1197766,-2.1218967,-0.31239563,-0.6794879,Neutral
8914,audio/Datasets/Emotions/Neutral/1041_IWL_NEU_XX.wav,1117.2812297208363,1681.0423251719508,2291.2381329113923,0.0568816752373417,-371.53802,125.55822,36.967655,13.791618,1.388903,3.8293526,-1.6544282,1117.2812297208363,171.96676641649643,123.82763603774404,209.4588245641253,-6.7720723,-1.6395856,-2.8291166,3.7298965,2.3266802,Neutral
8915,audio/Datasets/Emotions/Neutral/1041_IWW_NEU_XX.wav,1229.5858870486777,1842.5818927129512,2714.7902397260277,0.0599448844178082,-402.6766,116.92777,51.499794,18.667604,8.349666,6.567388,-2.3756018,1229.5858870486777,147.0518996560655,135.034994616819,156.0130452026747,-2.972958,-2.0712898,0.6610869,3.5690231,-0.8959566,Neutral
8916,audio/Datasets/Emotions/Neutral/1041_MTI_NEU_XX.wav,1155.8639803988733,1713.6971936024554,2398.6545138888887,0.0601874457465277,-377.9084,120.26092,46.425774,20.748,3.3862436,0.585686,-3.537913,1155.8639803988733,167.9897905509663,126.7219698287062,196.56411970905023,-4.686807,-3.330864,-5.5587606,-0.2015117,-1.1815209,Neutral
8917,audio/Datasets/Emotions/Neutral/1041_TAI_NEU_XX.wav,1241.8339604513262,1769.600659902516,2681.665348101266,0.0620549841772151,-360.7972,116.3634,43.90529,21.680424,-0.7503979,-3.5367618,-5.986908,1241.8339604513262,172.94739496767482,155.11447618337343,203.49593842053727,-7.0590363,-0.46600187,-3.4808924,0.46965963,0.17816204,Neutral
8918,audio/Datasets/Emotions/Neutral/1041_TIE_NEU_XX.wav,1260.5513317502816,1902.210811015637,2987.0094476744184,0.0602232467296511,-402.1046,111.01595,49.949497,24.298481,11.820081,2.7715364,-5.4730453,1260.5513317502816,0.0,0.0,0.0,-1.8588443,-1.0380305,2.9423614,0.413994,-2.1076179,Neutral
8919,audio/Datasets/Emotions/Neutral/1041_TSI_NEU_XX.wav,1719.9118383361858,2054.723549887009,3779.423701298701,0.1074091923701298,-380.37335,91.166336,54.27881,27.912909,12.209491,3.1477013,-5.889112,1719.9118383361858,0.0,0.0,0.0,-3.906889,-4.683821,0.8971405,0.15322058,-1.6267698,Neutral
8920,audio/Datasets/Emotions/Neutral/1041_WSI_NEU_XX.wav,1365.292790213128,1863.128712458165,3011.1328125,0.07708740234375,-381.1844,111.20955,46.954185,20.185522,5.929106,3.536026,-4.767562,1365.292790213128,0.0,0.0,0.0,-6.4903398,-3.7862334,0.13176064,2.0040488,-0.63429517,Neutral
8921,audio/Datasets/Emotions/Neutral/1042_DFA_NEU_XX.wav,1436.8946119132854,1874.2803924573664,3343.020833333333,0.0741471354166666,-358.15182,99.7232,33.382244,40.981438,10.297003,-8.498443,-3.6561983,1436.8946119132854,259.01287589964386,254.91212546385245,265.4303484677136,-13.987002,0.14766793,1.9202147,-5.64613,3.8061862,Neutral
8922,audio/Datasets/Emotions/Neutral/1042_IEO_NEU_XX.wav,1311.9348933380977,1878.7221778049857,3194.031762295082,0.0648373463114754,-391.19965,111.22505,44.153492,26.310076,7.035785,1.4059123,3.173639,1311.9348933380977,235.12076910960948,188.7748625363387,313.83363915870024,-11.760141,-4.1643,3.93384,-3.6872566,3.4057114,Neutral
8923,audio/Datasets/Emotions/Neutral/1042_IOM_NEU_XX.wav,1192.5504034437367,1662.1286833818544,2698.0698529411766,0.0595056870404411,-344.19278,116.133,25.059586,33.149567,5.6541424,-4.7265124,4.525448,1192.5504034437367,213.52185927495333,173.1073122012286,249.0899244717646,-15.363337,-4.2568107,1.6017706,-8.109356,1.4036369,Neutral
8924,audio/Datasets/Emotions/Neutral/1042_ITH_NEU_XX.wav,1367.7975568564782,1750.0700799417295,2980.950342465753,0.0726803296232876,-330.22345,111.0445,22.769852,29.23989,6.1360893,-8.636774,-7.0343094,1367.7975568564782,221.50204881955224,194.3063882307212,250.5328877248256,-15.979233,2.5778081,8.538043,-4.112538,-0.28971732,Neutral
8925,audio/Datasets/Emotions/Neutral/1042_ITS_NEU_XX.wav,1472.8758446208767,1801.4686071385413,3147.5317028985505,0.0884567481884057,-333.34824,104.33516,36.341633,33.298904,6.3107743,-9.603051,-7.198149,1472.8758446208767,210.19577832912137,143.893358001082,257.8740616879158,-13.346071,-2.1506884,-0.47314957,-7.8632097,4.879821,Neutral
8926,audio/Datasets/Emotions/Neutral/1042_IWL_NEU_XX.wav,1086.3111119719708,1572.8755357812531,2137.5732421875,0.0570449829101562,-344.4712,128.5413,25.654339,19.07777,0.6245495,-6.2406273,4.092896,1086.3111119719708,168.85946024399135,141.4213562373095,196.56411970905023,-13.773699,-6.729683,3.9979954,-2.8687906,1.7168927,Neutral
8927,audio/Datasets/Emotions/Neutral/1042_IWW_NEU_XX.wav,1224.743498979326,1752.1148135687383,2761.113556338028,0.0597491197183098,-372.5465,116.95054,38.721878,25.347172,5.589809,1.5658118,-0.049689386,1224.743498979326,184.50463474437944,126.7219698287062,224.49240966187452,-15.08531,-3.858892,7.795517,-1.2825468,-3.1538763,Neutral
8928,audio/Datasets/Emotions/Neutral/1042_MTI_NEU_XX.wav,1195.5934983480995,1596.0070981612291,2432.091346153846,0.063057141426282,-337.41248,117.003555,36.09229,34.941135,-0.28489965,-10.656728,0.6355051,1195.5934983480995,218.1672348055532,167.21064165770187,274.7907294916178,-16.021517,-6.1619315,-3.8379993,-11.614254,4.8228908,Neutral
8929,audio/Datasets/Emotions/Neutral/1042_TAI_NEU_XX.wav,1320.265335445573,1817.286008731968,2982.0963541666665,0.0658026801215277,-361.19244,111.95583,42.0233,28.6533,5.28852,-4.1498423,0.5911405,1320.265335445573,180.76253315063303,147.25670581005258,215.59643660857105,-11.8391075,-1.8165476,0.09909002,-6.2846146,2.9299252,Neutral
8930,audio/Datasets/Emotions/Neutral/1042_TIE_NEU_XX.wav,1312.5791615141193,1834.1313360880888,3065.801056338028,0.0615165602992957,-357.2499,106.82248,36.792423,29.525398,10.640029,-4.6995,-9.698053,1312.5791615141193,196.4249838635684,169.15353572628968,220.63576443274928,-10.969722,3.6555727,5.1927505,-3.805067,0.5235616,Neutral
8931,audio/Datasets/Emotions/Neutral/1042_TSI_NEU_XX.wav,1650.8295169280518,2035.1358760274416,3766.5307971014495,0.099708446557971,-375.49707,92.83091,50.67051,29.248795,14.467743,1.8212485,-7.051076,1650.8295169280518,266.4676280386215,232.40911739156792,297.93549262454053,-9.175459,-2.349854,0.058658253,-3.6412332,-1.3351848,Neutral
8932,audio/Datasets/Emotions/Neutral/1042_WSI_NEU_XX.wav,1515.9733464716485,1753.1252131168228,2973.7799657534247,0.1040641053082191,-338.62872,105.17999,37.61852,23.857048,3.654929,0.5133234,-3.3662155,1515.9733464716485,233.33912731759364,195.4319936868492,299.66141537533633,-18.646421,-4.690922,2.8239799,-4.395839,4.6039414,Neutral
8933,audio/Datasets/Emotions/Neutral/1043_DFA_NEU_XX.wav,1313.6740848202112,1717.2887260461591,2922.869318181818,0.0701704545454545,-360.36353,113.026924,22.647133,30.547676,0.1975856,-1.6317317,-2.987075,1313.6740848202112,276.06008649890896,228.4164678621543,317.4802103936398,-9.546886,2.6249495,0.95080286,-3.7140064,0.7645429,Neutral
8934,audio/Datasets/Emotions/Neutral/1043_IEO_NEU_XX.wav,1319.0472423510723,1819.0448672146483,3048.930921052632,0.0657552083333333,-379.57068,112.18151,31.949242,19.444004,5.041072,8.903855,-2.7462118,1319.0472423510723,303.59144213506715,281.2136583244699,346.2146244024572,-9.984477,4.5009327,1.076524,-3.5838675,-1.9092735,Neutral
8935,audio/Datasets/Emotions/Neutral/1043_IOM_NEU_XX.wav,1228.2014531052037,1678.064506099701,2795.6414473684213,0.0593218887061403,-375.13235,110.40268,29.296898,36.681602,1.8916262,4.8492126,-2.1321573,1228.2014531052037,317.357557139645,224.49240966187452,362.58854137124416,-17.461102,3.8363643,-1.3535526,-6.2025137,-0.8926077,Neutral
8936,audio/Datasets/Emotions/Neutral/1043_ITH_NEU_XX.wav,1308.4697326003345,1756.573186007974,2958.295036764706,0.0635986328125,-367.2473,110.56513,26.23162,29.795773,5.945843,-0.96665114,-1.5848775,1308.4697326003345,288.2001778714532,225.79288096122625,366.80161728186846,-7.611487,2.631383,-0.58369327,-7.2476306,0.8808554,Neutral
8937,audio/Datasets/Emotions/Neutral/1043_ITS_NEU_XX.wav,1472.0233947057652,1846.048419404508,3194.1761363636365,0.0854936079545454,-372.23724,108.42844,39.210114,29.793041,-0.06607137,-5.709906,-1.0074668,1472.0233947057652,272.93458164630204,219.3649959389252,338.3070714525793,-7.7549343,3.1864495,-0.7376109,-5.755779,-1.4892488,Neutral
8938,audio/Datasets/Emotions/Neutral/1043_IWL_NEU_XX.wav,1172.4251068092765,1651.062426683633,2453.2398897058824,0.0636345358455882,-371.19135,121.48462,26.313192,18.96472,-0.26103708,6.742978,0.081453785,1172.4251068092765,255.16654188885215,155.11447618337343,344.220574897732,-11.47892,3.7417228,1.0679742,-3.7267072,-1.1689163,Neutral
8939,audio/Datasets/Emotions/Neutral/1043_IWW_NEU_XX.wav,1314.2918611968216,1766.7801253507428,3000.5482456140357,0.0749211896929824,-369.0999,116.04513,28.317448,17.370821,7.3740425,3.8188012,-1.8192316,1314.2918611968216,326.07770380064466,281.2136583244699,388.6127764614424,-13.326741,6.8387012,0.9330731,-6.179037,-1.4416767,Neutral
8940,audio/Datasets/Emotions/Neutral/1043_MTI_NEU_XX.wav,1191.6265602115643,1639.0249719095928,2551.2764084507044,0.0640061069542253,-373.17114,118.82852,34.845135,29.306307,-3.0309982,-0.5417026,-2.284937,1191.6265602115643,324.324906195864,265.4303484677136,390.8639873736985,-12.9880905,-0.17720419,0.20835774,-3.9189029,-5.1967936,Neutral
8941,audio/Datasets/Emotions/Neutral/1043_TAI_NEU_XX.wav,1295.95780944352,1758.4154998469703,2826.3221153846152,0.07177734375,-375.2938,112.71274,45.24152,28.551495,-4.989815,0.12046608,-1.9565529,1295.95780944352,362.8215757753738,292.81713918912504,456.8329357243086,-8.793757,4.0401573,-5.939904,-2.3197343,-1.0917186,Neutral
8942,audio/Datasets/Emotions/Neutral/1043_TIE_NEU_XX.wav,1327.6493601111838,1862.900963538077,3154.58984375,0.06268310546875,-382.1056,106.87758,32.758568,24.52914,12.914122,-3.2112923,-1.1213436,1327.6493601111838,303.5192311439631,256.38881638414574,328.6761258343161,-1.766028,-0.15407296,0.22244155,-5.429115,1.202145,Neutral
8943,audio/Datasets/Emotions/Neutral/1043_TSI_NEU_XX.wav,1790.29461103692,2089.7594109741776,3975.568181818182,0.1190074573863636,-371.83057,93.97288,51.059658,25.579008,13.980163,-6.8318405,-9.624531,1790.29461103692,330.7253022020545,287.786716002164,386.3745315699383,-8.881489,2.384233,-2.6601937,-4.343127,1.1767597,Neutral
8944,audio/Datasets/Emotions/Neutral/1043_WSI_NEU_XX.wav,1477.444549993678,1874.9970704818736,3361.7294520547944,0.0837569563356164,-362.1788,107.78964,33.821716,19.042913,3.6934876,6.6828384,-2.4632933,1477.444549993678,307.86089162331695,219.3649959389252,423.7852377437181,-13.927338,3.4046338,-0.37360835,-3.1433368,-0.78819513,Neutral
8945,audio/Datasets/Emotions/Neutral/1044_DFA_NEU_XX.wav,1457.7380965087525,1877.1730019405647,3372.295673076923,0.0796837439903846,-342.9001,98.80216,32.547024,31.839195,3.8003936,-2.3696353,-2.7614286,1457.7380965087525,0.0,0.0,0.0,-8.875386,0.38976368,-1.0832442,-1.351357,-0.8964931,Neutral
8946,audio/Datasets/Emotions/Neutral/1044_IEO_NEU_XX.wav,1277.7090480457498,1761.2912608632598,2956.730769230769,0.0686072716346153,-365.046,117.46867,31.639637,19.99493,2.1220162,2.8509667,2.0445728,1277.7090480457498,0.0,0.0,0.0,-9.308193,-3.3217814,0.66641843,0.123241484,-0.72606915,Neutral
8947,audio/Datasets/Emotions/Neutral/1044_IOM_NEU_XX.wav,1308.9355302837937,1801.8909512357689,3017.8819444444443,0.0597981770833333,-365.08762,107.04841,32.869118,32.062744,4.651226,-0.017953131,3.709272,1308.9355302837937,151.98030973668338,123.82763603774404,174.11011265922482,-6.0562663,-2.5526226,-2.022126,0.06752695,-3.7849677,Neutral
8948,audio/Datasets/Emotions/Neutral/1044_ITH_NEU_XX.wav,1475.470523135229,1812.578594190873,3274.754213483146,0.0808681530898876,-310.33563,100.49346,16.32229,27.851154,0.9809246,-5.809531,-0.24614765,1475.470523135229,0.0,0.0,0.0,-11.26569,-1.0678751,3.8899012,-1.9580946,-2.018839,Neutral
8949,audio/Datasets/Emotions/Neutral/1044_ITS_NEU_XX.wav,1606.581664841252,1892.2686264092235,3462.2579225352115,0.0981101452464788,-333.1928,95.20809,33.624508,29.462898,4.4569197,0.65694016,-4.305892,1606.581664841252,181.18164319814343,171.1190051365204,196.56411970905023,-8.587764,-1.011194,-3.3083818,-0.8863694,-2.1007822,Neutral
8950,audio/Datasets/Emotions/Neutral/1044_IWL_NEU_XX.wav,1303.250588044776,1741.8645220944193,2825.0168010752686,0.0653246807795698,-339.91824,113.8776,28.170137,17.184639,-5.3504896,2.4731126,4.9289203,1303.250588044776,173.39006517117065,140.60682916223496,198.8480847635095,-8.032118,-1.37469,-3.0403452,1.757372,-4.8714695,Neutral
8951,audio/Datasets/Emotions/Neutral/1044_IWW_NEU_XX.wav,1451.278903945645,1813.8479054913091,3137.6008064516127,0.0754630796370967,-341.05716,104.38508,26.845236,24.198013,1.7863158,3.0939076,-1.1021461,1451.278903945645,174.0008318471014,148.96774631227024,201.15858821357068,-11.183504,-3.0851033,0.69763535,-1.8752015,-3.8820536,Neutral
8952,audio/Datasets/Emotions/Neutral/1044_MTI_NEU_XX.wav,1259.7107525480972,1741.7831891420317,2736.1979166666665,0.0642306857638888,-354.13217,110.81625,40.14264,29.040915,-2.376265,-3.3754077,1.4072473,1259.7107525480972,161.63253748534373,114.20823393107712,201.15858821357068,-8.90899,-0.4879172,-5.7993803,-2.4486227,-3.6837714,Neutral
8953,audio/Datasets/Emotions/Neutral/1044_TAI_NEU_XX.wav,1384.773100346156,1865.0428881553864,3151.6788563829787,0.0691904920212766,-368.0648,103.52338,43.417965,32.428707,0.00795478,-1.9218822,1.1958522,1384.773100346156,168.0497473872698,146.40856959456255,202.3238880603845,-8.603204,-2.0700405,-3.99743,-0.89657795,-0.7260899,Neutral
8954,audio/Datasets/Emotions/Neutral/1044_TIE_NEU_XX.wav,1365.4031370220737,1835.4494138339048,3191.454475308642,0.0674008969907407,-351.5336,107.64771,30.446112,22.036848,4.6793866,0.4302776,-5.35126,1365.4031370220737,0.0,0.0,0.0,-6.6770244,1.5058279,2.0898275,0.55405223,-4.7275505,Neutral
8955,audio/Datasets/Emotions/Neutral/1044_TSI_NEU_XX.wav,1844.7263153322715,2052.507157139989,4039.16015625,0.122991943359375,-346.75763,82.465996,43.44155,28.490326,11.232679,3.6538727,-6.4813333,1844.7263153322715,279.4026090470244,249.0899244717646,312.0260904053494,-8.64918,-6.9431124,-3.3805156,-1.9682782,-3.2978492,Neutral
8956,audio/Datasets/Emotions/Neutral/1044_WSI_NEU_XX.wav,1514.355909361665,1857.750158569468,3289.981617647059,0.091653262867647,-346.25897,103.50547,33.56247,22.332657,1.9941981,3.7486663,-0.86255115,1514.355909361665,170.6840120934941,144.7269237440378,195.4319936868492,-8.49529,-0.99402446,-2.1470764,-0.927112,-4.1340814,Neutral
8957,audio/Datasets/Emotions/Neutral/1045_DFA_NEU_XX.wav,1326.3434637437117,1755.554145672703,3020.399305555556,0.0718248155381944,-363.3787,112.06847,28.948421,31.283243,0.39782032,-4.2563977,-6.6120353,1326.3434637437117,0.0,0.0,0.0,-7.006378,2.8640897,0.65027523,-2.0198112,1.3694392,Neutral
8958,audio/Datasets/Emotions/Neutral/1045_IEO_NEU_XX.wav,1295.9259996933329,1848.7036658360428,2988.029233870968,0.0643507434475806,-386.6799,115.56706,41.456738,16.372755,1.727983,3.0972722,0.049346894,1295.9259996933329,155.82041144733557,135.81724438273213,168.1792830507429,-6.148672,-1.3301849,2.183065,2.0124197,-0.7775859,Neutral
8959,audio/Datasets/Emotions/Neutral/1045_IOM_NEU_XX.wav,1186.674286457183,1677.046101579895,2688.910590277778,0.0601671006944444,-377.0408,118.457924,30.021803,29.65009,-1.0064669,-1.2772653,-2.6801343,1186.674286457183,156.1427844637243,132.71517423385683,173.1073122012286,-9.278149,-2.0283113,-1.8478767,-1.102902,-2.569145,Neutral
8960,audio/Datasets/Emotions/Neutral/1045_ITH_NEU_XX.wav,1275.5348884258278,1705.8879463719295,2809.457236842105,0.0674701891447368,-356.8755,115.99739,22.206274,26.44919,1.549126,-0.8292112,-6.658243,1275.5348884258278,171.817134904964,145.56531828421873,214.35469250725865,-3.5954847,3.054361,0.4743226,1.532034,-2.427017,Neutral
8961,audio/Datasets/Emotions/Neutral/1045_ITS_NEU_XX.wav,1525.8015924330984,1850.0805165610109,3281.061746987952,0.0921616152108433,-361.39777,105.75054,37.638115,26.661533,1.4287448,-5.691519,-6.0604453,1525.8015924330984,183.8773361754307,153.3328344669601,220.63576443274928,-2.8301454,-1.3364205,-1.940178,1.3266283,-1.9051087,Neutral
8962,audio/Datasets/Emotions/Neutral/1045_IWL_NEU_XX.wav,1202.2777089495553,1662.722876462787,2591.6606104651164,0.0637831577034883,-356.13284,122.74761,26.105438,16.022444,-9.782742,2.10486,2.3299868,1202.2777089495553,164.5706900963648,130.43520697655643,225.79288096122625,-4.5292583,-1.0189897,-1.3849499,0.53072745,-3.2008345,Neutral
8963,audio/Datasets/Emotions/Neutral/1045_IWW_NEU_XX.wav,1356.7363491496346,1750.696884461283,3023.6515410958905,0.0717037671232876,-350.09906,114.41724,28.684456,19.96076,-2.7611718,5.984568,-5.179855,1356.7363491496346,171.52555190372155,148.96774631227024,198.8480847635095,-14.191774,0.2914243,2.76319,-0.75111514,-5.4333277,Neutral
8964,audio/Datasets/Emotions/Neutral/1045_MTI_NEU_XX.wav,1210.3143336057608,1653.666942596747,2532.7765804597702,0.0643857758620689,-373.25012,119.39053,34.558388,29.74658,-2.247413,-3.8131013,-3.1154406,1210.3143336057608,186.2394888149682,147.25670581005258,239.21922434748075,-5.3234973,-2.518896,-6.220506,-0.65807164,-1.9978348,Neutral
8965,audio/Datasets/Emotions/Neutral/1045_TAI_NEU_XX.wav,1390.9453380146012,1777.9467896125077,3039.613970588235,0.0770220588235294,-362.88373,111.72563,37.16069,30.558447,-10.727999,-5.1735315,-3.8520913,1390.9453380146012,157.1927522356157,142.24060181972814,185.5318233882619,-6.007735,1.9989007,-4.558551,2.341916,0.5327452,Neutral
8966,audio/Datasets/Emotions/Neutral/1045_TIE_NEU_XX.wav,1294.6806756857377,1778.070962887558,2900.5335365853657,0.0665491615853658,-359.19803,115.34555,27.10626,18.50264,5.03459,-1.5738857,-5.6648927,1294.6806756857377,0.0,0.0,0.0,-4.6219645,2.737554,0.92425025,-0.45673835,-3.9156804,Neutral
8967,audio/Datasets/Emotions/Neutral/1045_TSI_NEU_XX.wav,1766.2718314963606,2057.0016077369028,3941.317471590909,0.1097800514914772,-379.5531,91.6695,50.18142,26.76482,10.834169,2.136444,-7.9562836,1766.2718314963606,190.48281889500925,169.15353572628968,224.49240966187452,-8.385898,-0.6716097,0.2872957,-3.0718768,-1.455286,Neutral
8968,audio/Datasets/Emotions/Neutral/1045_WSI_NEU_XX.wav,1466.0562605261673,1822.336749653958,3133.680555555556,0.0912247474747474,-368.35928,111.04271,39.74229,20.64977,-4.859322,2.710143,-2.055168,1466.0562605261673,0.0,0.0,0.0,-4.8961554,1.3791013,-2.396653,-0.5314175,-0.05824684,Neutral
8969,audio/Datasets/Emotions/Neutral/1046_DFA_NEU_XX.wav,1327.4041434124383,1785.7367173594762,3053.768382352941,0.0708295036764705,-365.35965,108.904724,30.507519,31.71851,2.1408193,-5.3287954,-3.1153195,1327.4041434124383,302.04542719543264,257.8740616879158,354.3070076409443,-4.483724,4.686598,-1.3187816,2.4312778,5.6346736,Neutral
8970,audio/Datasets/Emotions/Neutral/1046_IEO_NEU_XX.wav,1169.6491774162416,1765.8046148906665,2514.4675925925926,0.0547598379629629,-390.7558,119.52342,40.9467,14.448516,9.229875,6.84511,-3.321463,1169.6491774162416,236.1639716580688,146.40856959456255,338.3070714525793,-7.547996,2.9998915,5.168073,0.608448,-0.39325455,Neutral
8971,audio/Datasets/Emotions/Neutral/1046_IOM_NEU_XX.wav,1253.5994596998528,1693.449340378687,2761.3636363636365,0.0611757220643939,-372.1764,114.63397,29.379923,32.950405,5.834767,-1.6015402,-2.4080694,1253.5994596998528,310.66959488381025,249.0899244717646,379.7368483802076,-7.687012,2.7789862,-1.1092994,0.7553335,4.4085855,Neutral
8972,audio/Datasets/Emotions/Neutral/1046_ITH_NEU_XX.wav,1239.1657182168308,1722.467860674669,2747.9166666666665,0.0610481770833333,-370.64307,113.8624,26.094803,26.160194,8.299458,-2.6519659,-2.0089867,1239.1657182168308,343.5894985146699,310.22895236674685,397.696169527019,-0.6658988,5.0659647,-0.1856665,-1.3308222,0.4988864,Neutral
8973,audio/Datasets/Emotions/Neutral/1046_ITS_NEU_XX.wav,1431.0584203715152,1876.855178276844,3174.242424242424,0.075247099905303,-373.65253,103.854256,41.562603,28.700521,10.228284,-3.7257013,-2.5010612,1431.0584203715152,297.35250298750253,219.3649959389252,421.3444143819344,-3.9593787,0.6770474,-1.8941327,-0.14083523,2.8660285,Neutral
8974,audio/Datasets/Emotions/Neutral/1046_IWL_NEU_XX.wav,1100.254672308585,1574.5048652492762,2211.7598684210525,0.0591527035361842,-370.68448,128.711,25.067741,14.859478,3.3823402,0.72724664,-0.7785312,1100.254672308585,300.2450133066565,263.9015821545788,350.237444562354,-6.899988,3.3174958,2.3506224,1.3370357,3.1493533,Neutral
8975,audio/Datasets/Emotions/Neutral/1046_IWW_NEU_XX.wav,1274.9402864681367,1789.3294345731283,2806.640625,0.0657958984375,-386.86746,114.58332,38.341682,19.793617,9.714085,2.5483322,-2.7590983,1274.9402864681367,312.6213157084944,270.06998923363795,371.0636467765238,-3.9859576,4.5558333,0.013980601,-1.9340047,2.4782736,Neutral
8976,audio/Datasets/Emotions/Neutral/1046_MTI_NEU_XX.wav,1178.220743658768,1616.232545892825,2372.8365384615386,0.0642127403846153,-365.15497,121.15321,35.7022,22.420572,2.6706426,-3.103234,-4.2281938,1178.220743658768,306.11352125267064,233.75544971224912,431.1928732171421,-7.4667525,0.57407653,-4.294955,0.070941865,2.549569,Neutral
8977,audio/Datasets/Emotions/Neutral/1046_TAI_NEU_XX.wav,1296.8956710976156,1783.5879353600162,2912.477355072464,0.0670855978260869,-380.4059,111.99595,38.30606,23.652502,6.049108,1.28294,-2.5651019,1296.8956710976156,294.337059836852,219.3649959389252,364.6889954232867,-6.7906065,0.54620945,-2.3125508,-0.35780972,4.16906,Neutral
8978,audio/Datasets/Emotions/Neutral/1046_TIE_NEU_XX.wav,1296.8630208534812,1827.21287772386,2913.75,0.0676692708333333,-378.67215,112.25783,34.59154,21.9243,13.615563,-5.006887,-5.0831356,1296.8630208534812,294.4010305909357,250.5328877248256,354.3070076409443,0.4504016,3.6097474,-0.8712881,-0.56389195,4.17565,Neutral
8979,audio/Datasets/Emotions/Neutral/1046_TSI_NEU_XX.wav,1699.6009663991128,2044.6238230759905,3640.5029296875,0.11181640625,-382.08167,96.99031,54.70426,23.884972,13.440956,-3.255505,-6.0884995,1699.6009663991128,309.61439107831507,235.10958125672173,375.3751986684572,-4.9284,2.429061,-1.8532867,-1.9759717,6.256164,Neutral
8980,audio/Datasets/Emotions/Neutral/1046_WSI_NEU_XX.wav,1262.8074195059685,1730.498492613994,2621.5420081967213,0.0747550589139344,-375.81628,120.6803,36.535336,15.588665,6.981366,2.0467298,-2.5742843,1262.8074195059685,297.90933508645026,232.40911739156792,352.26634943845943,-6.9632287,5.2984533,1.2883719,-1.8571616,3.9171927,Neutral
8981,audio/Datasets/Emotions/Neutral/1047_DFA_NEU_XX.wav,1286.9073801553125,1847.793784723156,2956.4426369863013,0.0581322238869863,-381.76117,108.39797,41.80112,28.513334,5.9873924,-0.45831728,0.56453615,1286.9073801553125,351.6420440386066,304.8994046511524,397.696169527019,-2.7748046,-1.3832914,-0.08961265,-1.4678298,-0.3372405,Neutral
8982,audio/Datasets/Emotions/Neutral/1047_IEO_NEU_XX.wav,1236.4616004083796,1772.341693528027,2665.6788793103447,0.06103515625,-382.87323,119.34779,38.071743,17.30389,3.429176,3.0908327,-0.267783,1236.4616004083796,290.23559136612647,271.6344887654643,321.1691527453505,-4.872823,1.3745601,5.278905,-1.6444923,-3.6308272,Neutral
8983,audio/Datasets/Emotions/Neutral/1047_IOM_NEU_XX.wav,1211.1721467455052,1807.3216863919447,2721.227134146341,0.0539967606707317,-391.97134,112.795746,41.34042,23.347172,9.658293,5.435431,-0.6891029,1211.1721467455052,297.766946591793,236.47155720542963,360.5001850443321,-4.4116764,1.3404222,1.6869594,-2.9514842,-3.6777143,Neutral
8984,audio/Datasets/Emotions/Neutral/1047_ITH_NEU_XX.wav,1366.552405745394,1830.567272446568,2983.639705882353,0.0694738051470588,-362.36215,106.01705,33.690998,21.074583,5.4334955,2.8067205,0.91547424,1366.552405745394,314.8323944468798,246.2288826689832,426.2402006513937,-1.1479367,-2.9542878,1.2341108,-3.7329264,-4.263729,Neutral
8985,audio/Datasets/Emotions/Neutral/1047_ITS_NEU_XX.wav,1486.4093021430988,1919.3539522877156,3220.9683641975307,0.0798671392746913,-368.28372,101.516846,40.38891,28.55754,7.601378,-4.774497,2.7446547,1486.4093021430988,300.6182556346,236.47155720542963,402.31717642714136,-1.4011647,-2.8873692,-1.5539993,-3.9113874,-3.4818168,Neutral
8986,audio/Datasets/Emotions/Neutral/1047_IWL_NEU_XX.wav,1187.020601594159,1645.30941062877,2240.484775641026,0.0616423778044871,-348.5567,121.160416,25.363588,8.54995,-1.4041935,6.3928905,3.543412,1187.020601594159,307.496504548165,246.2288826689832,428.7093850145173,-6.5662723,-0.6425011,1.9903864,-2.842807,-1.9556292,Neutral
